"_id__$oid","bonusPointsEarned","bonusPointsEarnedReason","createDate__$date","dateScanned__$date","finishedDate__$date","modifyDate__$date","pointsAwardedDate__$date","pointsEarned","purchaseDate__$date","purchasedItemCount","rewardsReceiptItemList__deleted","rewardsReceiptItemList__brandCode","rewardsReceiptItemList__competitorRewardsGroup","rewardsReceiptItemList__barcode","rewardsReceiptItemList__competitiveProduct","rewardsReceiptItemList__description","rewardsReceiptItemList__discountedItemPrice","rewardsReceiptItemList__finalPrice","rewardsReceiptItemList__itemNumber","rewardsReceiptItemList__itemPrice","rewardsReceiptItemList__metabriteCampaignId","rewardsReceiptItemList__originalReceiptItemText","rewardsReceiptItemList__needsFetchReview","rewardsReceiptItemList__originalFinalPrice","rewardsReceiptItemList__originalMetaBriteBarcode","rewardsReceiptItemList__originalMetaBriteItemPrice","rewardsReceiptItemList__originalMetaBriteDescription","rewardsReceiptItemList__needsFetchReviewReason","rewardsReceiptItemList__originalMetaBriteQuantityPurchased","rewardsReceiptItemList__partnerItemId","rewardsReceiptItemList__priceAfterCoupon","rewardsReceiptItemList__pointsEarned","rewardsReceiptItemList__pointsNotAwardedReason","rewardsReceiptItemList__pointsPayerId","rewardsReceiptItemList__preventTargetGapPoints","rewardsReceiptItemList__quantityPurchased","rewardsReceiptItemList__rewardsGroup","rewardsReceiptItemList__rewardsProductPartnerId","rewardsReceiptItemList__targetPrice","rewardsReceiptItemList__userFlaggedBarcode","rewardsReceiptItemList__userFlaggedDescription","rewardsReceiptItemList__userFlaggedNewItem","rewardsReceiptItemList__userFlaggedPrice","rewardsReceiptItemList__userFlaggedQuantity","rewardsReceiptStatus","totalSpent","userId"
"5ffce8250a720f0515003510","","","1610410021000","1610410021000","","1610410021000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SUBMITTED","","59c124bae4b0299e55b0f330"
"5ffe1fa40a7214ad2800427f","","","1610489764000","1610489764000","1610489764000","1610489764000","","","1610409600000","","","","","","","flipbelt level terrain waist pouch, neon yellow, large/32-35","28.57","28.57","","28.57","","flipbelt level terrain waist pouch, neon yellow, large/32-35","","","","","","","","0","28.57","","","","","1","","","","","","","","","PENDING","28.57","59c124bae4b0299e55b0f330"
"5ffce78c0a7214ad4e001045","","","1610409867000","1610409867000","","1610409867000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SUBMITTED","","59c124bae4b0299e55b0f330"
"5ffe23cf0a720f05ac006cc2","","","1610490831000","1610490831000","1610490831000","1610490831000","","","1610409600000","","","","","","","flipbelt level terrain waist pouch, neon yellow, large/32-35","28.57","28.57","","28.57","","flipbelt level terrain waist pouch, neon yellow, large/32-35","","","","","","","","0","28.57","","","","","1","","","","","","","","","PENDING","28.57","59c124bae4b0299e55b0f330"
"5ffcef570a720f0515004e91","","","1610411863000","1610411863000","1610411863000","1610411863000","","","1610409600000","","","","","","","flipbelt level terrain waist pouch, neon yellow, large/32-35","28.57","28.57","","28.57","","flipbelt level terrain waist pouch, neon yellow, large/32-35","","","","","","","","0","28.57","","","","","1","","","","","","","","","PENDING","28.57","59c124bae4b0299e55b0f330"
"5ffce8000a7214ad4e002b57","","","1610409982000","1610409982000","","1610409982000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SUBMITTED","","59c124bae4b0299e55b0f330"
"5fff26c20a7214ad4c00000a","5","All-receipts receipt bonus","1610557122000","1610557122000","1610557123000","1610557128000","1610557123000","5.0","1610496000000","2","","","","4011","","ITEM NOT FOUND","","29.00","","29.00","","","False","","","","","","","1","","","","","True","2","","","","4011","","True","29.00","2","FINISHED","29.00","5fff26bfb3348b03eb45bb32"
"5fff0f630a7214ad28006e2d","5","All-receipts receipt bonus","1610551139000","1610551139000","1610551140000","1610551140000","1610551140000","55.0","1610551139000","1","","","","043000066706","","Jell-O Jigglers Star Wars Strawberry/Berry Blue Mold Kit, 6 pc","","0.99","","0.99","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","0.99","5fff0f4fb3348b03eb45abb0"
"5fff56370a720f05f3000033","45","COMPLETE_PARTNER_RECEIPT","1610569271000","1610569271000","1610569272000","1610569272000","1610569272000","50.0","1610482871000","1","","","","043000000175","","MAXWELL HOUSE International Cafe Flavor Instant Coffee Caffeine Dutch Chocolate Mint Bag 8.5 OZ 004300000017","","1","","1","","","","","","","","","","1","","5.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","1.00","54943462e4b07e684157a532"
"5fff4ca00a7214ad4c000029","","","1610566816000","1610566816000","1610566817000","1610566817000","1610566817000","800.0","1610480416000","9","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","1","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","89.91","5fff4beedf9ace121f0c17ea"
"","","","","","","","","","","","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","2","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","3","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","4","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","5","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","6","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","7","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","8","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000082294","","MAXWELL HOUSE Ground Decaf Original 58.6oz","","9.99","","9.99","","","","","","","","","","9","","50.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE KEURIG COFFEE PODS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"5fff26ee0a720f05f300001a","25","COMPLETE_NONPARTNER_RECEIPT","1610557166000","1610557166000","1610557166000","1610557166000","1610557166000","25.0","1613235566000","1","","","","4011","","ITEM NOT FOUND","","1","","1","","","","","","","","","","1","","","","","","1","","","","","","","","","FINISHED","1.00","5fff2698b3348b03eb45bb10"
"5fff4c910a720f05f3000026","","","1610566801000","1610566801000","1610566802000","1610566802000","1610566802000","250.0","1609286400000","5","","","","043000955628","","Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ","","9.99","","9.99","","","","","","","","","","1","","50.0","","559c2234e4b06aca36af13c6","","1","KOOL-AID POWDERED DRINK MIX","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","49.95","5fff4beedf9ace121f0c17ea"
"","","","","","","","","","","","","","","043000955628","","Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ","","9.99","","9.99","","","","","","","","","","2","","50.0","","559c2234e4b06aca36af13c6","","1","KOOL-AID POWDERED DRINK MIX","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000955628","","Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ","","9.99","","9.99","","","","","","","","","","3","","50.0","","559c2234e4b06aca36af13c6","","1","KOOL-AID POWDERED DRINK MIX","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000955628","","Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ","","9.99","","9.99","","","","","","","","","","4","","50.0","","559c2234e4b06aca36af13c6","","1","KOOL-AID POWDERED DRINK MIX","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","043000955628","","Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ","","9.99","","9.99","","","","","","","","","","5","","50.0","","559c2234e4b06aca36af13c6","","1","KOOL-AID POWDERED DRINK MIX","559c2234e4b06aca36af13c6","800","","","","","","","",""
"5ffe17e20a720f05ac0000e7","750","Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1610487778000","1610487778000","","1610553654000","","750.0","1610409600000","1","","GERM-X","","072785048119","True","Germ-X Hand Sanitizer - Original","2.29","2.29","","2.29","","Germ-X Fresh Hand Sanitizer with Pump - 8 fl oz","","","","","","","","0","2.29","","","","","1","SUAVE HAND SANITIZER","5332f5f6e4b03c9a25efd0b4","","","","","","","REJECTED","2.29","5ffe115404929101d0aaebb2"
"5fff561b0a720f05f300002e","750","Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1610569243000","1610569243000","1610569245000","1610569245000","1610569245000","1750.0","1610569243000","1","","","","043000206515","","Jell-O Pudding & Pie Filling Cook & Serve Chocolate, 3.4 Oz","","10","","10","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","10.00","5fff561abd4dff11dda8fa2b"
"5fff26fd0a720f05f300001d","5","All-receipts receipt bonus","1610557181000","1610557181000","","1610557181000","1610557181000","2005.0","1610470781000","1","","","","4011","","ITEM NOT FOUND","","1","","1","","","","","","","","","","1","","","","","","1","","","","","","","","","FLAGGED","1.00","5fff2698b3348b03eb45bb10"
"5fff26fb0a7214ad4c000019","25","COMPLETE_NONPARTNER_RECEIPT","1610557179000","1610557179000","1610557181000","1610557185000","1610557181000","35.0","1610470779000","1","","","","079400066619","True","SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612","","1","","1","","","False","","080878042197","","","","","1","","10.0","","5332f5f6e4b03c9a25efd0b4","True","1","SUAVE HAIR CARE","5332f5f6e4b03c9a25efd0b4","800","079400066619","","","","","FINISHED","1.00","5fff2698b3348b03eb45bb10"
"5fff564a0a7214ad4c000030","45","COMPLETE_PARTNER_RECEIPT","1610569290000","1610569290000","1610569290000","1610569290000","1610569290000","50.0","1610482890000","1","","","","043000061978","","GEVALIA Espresso Roast Regular Whole Bean Coffee 7 OZ Bag","","1","","1","","","","","","","","","","1","","5.0","","559c2234e4b06aca36af13c6","","1","GEVALIA KAFFE GROUND COFFEE","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","1.00","5fff55dabd4dff11dda8f5f1"
"5fff4c8e0a720f05f3000025","45","COMPLETE_PARTNER_RECEIPT","1610566798000","1610566798000","1610566798000","1610566798000","1610566798000","50.0","1610480398000","1","","","","044700071533","","OSCAR MAYER Fun Pack Pepperoni Kabobble 8 oz","","1","","1","","","","","","","","","","1","","5.0","","559c2234e4b06aca36af13c6","","1","LUNCHABLES LUNCH COMBINATIONS - FUN PACK","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","1.00","5fff4beedf9ace121f0c17ea"
"5fff4c810a720f05f3000023","250","Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1610566785000","1610566785000","1610566786000","1610566786000","1610566786000","250.0","1610480385000","1","","","","025800026302","","SMART ONES Flavorful Asian Inspirations Orange Sesame Chicken 9 oz. Box","","10","","10","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","10.00","5fff4beedf9ace121f0c17ea"
"5fff4c8a0a7214ad4c000025","5","All-receipts receipt bonus","1610566794000","1610566794000","1610566795000","1610566795000","1610566795000","5.0","1610258400000","5","","","","021000007660","True","","","9.99","","9.99","","","","","","","","","","1","","","","","","1","SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628","","","","","","","FINISHED","49.95","5fff4beedf9ace121f0c17ea"
"","","","","","","","","","","","","","","021000007660","True","","","9.99","","9.99","","","","","","","","","","2","","","","","","1","SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628","","","","","","","","",""
"","","","","","","","","","","","","","","021000007660","True","","","9.99","","9.99","","","","","","","","","","3","","","","","","1","SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628","","","","","","","","",""
"","","","","","","","","","","","","","","021000007660","True","","","9.99","","9.99","","","","","","","","","","4","","","","","","1","SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628","","","","","","","","",""
"","","","","","","","","","","","","","","021000007660","True","","","9.99","","9.99","","","","","","","","","","5","","","","","","1","SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628","","","","","","","","",""
"5fff4c8c0a7214ad4c000026","5","All-receipts receipt bonus","1610566796000","1610566796000","1610566797000","1610566797000","1610566797000","5.0","1609567200000","5","","","","070085035006","True","","","9.99","","9.99","","","","","","","","","","1","","","","","","1","TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT","5332f5f3e4b03c9a25efd0ae","","","","","","","FINISHED","49.95","5fff4beedf9ace121f0c17ea"
"","","","","","","","","","","","","","","070085035006","True","","","9.99","","9.99","","","","","","","","","","2","","","","","","1","TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","070085035006","True","","","9.99","","9.99","","","","","","","","","","3","","","","","","1","TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","070085035006","True","","","9.99","","9.99","","","","","","","","","","4","","","","","","1","TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","070085035006","True","","","9.99","","9.99","","","","","","","","","","5","","","","","","1","TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"5fff564d0a720f05f3000038","","","1610569293000","1610569293000","1610569293000","1610569293000","1610569293000","250.0","1610258400000","5","","","","686924820858","","OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085","","9.99","","9.99","","","","","","","","","","1","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","49.95","5fff55dabd4dff11dda8f5f1"
"","","","","","","","","","","","","","","686924820858","","OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085","","9.99","","9.99","","","","","","","","","","2","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","686924820858","","OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085","","9.99","","9.99","","","","","","","","","","3","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","686924820858","","OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085","","9.99","","9.99","","","","","","","","","","4","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","686924820858","","OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085","","9.99","","9.99","","","","","","","","","","5","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","","",""
"5fff26cb0a7214ad4c00000e","150","Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1610557131000","1610557131000","1610557133000","1610557133000","1610557133000","295.0","1610470731000","2","","","","798813118547","","DEGREE CLINICAL PROTECTION MOTION SENSE ANTIPERSPIRANT DEODORANT REGULAR PLASTIC CONTAINER IN BOX 1.7 OZ","","1","","1","","","","","","","","","","1","","10.0","","5332f5f6e4b03c9a25efd0b4","","1","DEGREE DEODORANT","5332f5f6e4b03c9a25efd0b4","800","","","","","","FINISHED","2.00","5fff2698b3348b03eb45bb10"
"","","","","","","","","","","","","","","077567000637","","BREYERS DELIGHTS FROZEN COOKIES N CREAM ICE CREAM REDUCED FAT 16 OZ - 0077567000631","","1","","1","","","","","","","","","","2","","10.0","","5332f5f6e4b03c9a25efd0b4","","1","BREYERS ICE CREAM AND FROZEN DESSERTS","5332f5f6e4b03c9a25efd0b4","800","","","","","","","",""
